Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,130.77940368652344,85.19000244140625,88.5964126586914,237.41981506347656,16.07183265686035,137.8000030517578,131.71848177820362,86.61000061035156,88.7556549751339,238.50970810030006,16.296648863545872,148.47000122070312,128.39709957055376,84.33000183105469,87.02393654582552,234.10103870258786,15.839024530853546,137.66000366210938,129.87985921533655,85.33000183105469,87.69074666147239,235.06328188479955,16.05084993795553,146.0500030517578,77432800,74348300,23453800,25150800,403260000,159563300
2022-12-21,133.89321899414062,86.7699966430664,89.15375518798828,240.00213623046875,16.487489700317383,137.57000732421875,135.2375886040089,87.2300033569336,89.79070928196998,241.17058174294647,16.613387898119957,141.25999450683594,131.224254130209,85.20999908447266,87.89974849348417,235.7604009472826,16.08881620314782,135.88999938964844,131.45160643001654,86.18000030517578,88.65613432749684,237.3117809990922,16.100807415218085,139.33999633789062,85928000,59267200,24745600,23690600,325025000,145417400
2022-12-22,130.71022033691406,83.79000091552734,87.34242248535156,233.8751983642578,15.326440811157227,125.3499984741211,133.0134424692819,85.68000030517578,88.11870987437933,237.60636448544406,16.12478736252735,136.6300048828125,128.802409885042,82.25,85.909271863705,229.6334478309404,14.869815204882304,122.26000213623047,132.80586453500828,85.5199966430664,87.74052072393032,236.88957762417527,16.08082276280508,136.0,77852100,81431300,27658300,28651700,565045000,210090300
2022-12-23,130.344482421875,85.25,88.80543518066406,234.40541076660156,15.193550109863281,123.1500015258789,130.89804371107982,85.77999877929688,89.12391227454995,234.54287407253264,15.326440634082571,128.6199951171875,128.14999653723166,82.93000030517578,86.65570910211466,229.70218803003908,14.87081461834004,121.0199966430664,129.41528379353238,83.25,86.695519687987,231.83287676315888,15.18355806886971,126.37000274658203,63814900,57433700,23003000,21207000,349326000,166989700
2022-12-27,128.53550720214844,83.04000091552734,86.97418212890625,232.66749572753906,14.1094388961792,109.0999984741211,129.8996510860134,85.3499984741211,88.51680998867842,234.60179555616128,15.087637443556918,119.66999816894531,127.24056601774359,83.0,86.59599297044319,231.55796079001962,14.044491580502148,108.76000213623047,129.86999709579138,84.97000122070312,88.37747674118715,234.37596618226544,15.0616587078648,117.5,69007800,57284000,20097300,16688600,464902000,208643400
2022-12-28,124.59136962890625,81.81999969482422,85.61070251464844,230.281494140625,14.024508476257324,112.70999908447266,129.52401532691,83.4800033569336,87.62109534883498,235.37747982698158,14.25032327426342,116.2699966430664,124.42332532115114,81.69000244140625,85.5310889356147,229.92801493167607,13.872632497198492,108.23999786376953,128.1796457814558,82.80000305175781,86.56614139398224,232.5987434032064,13.915597512631557,110.3499984741211,85438400,58228600,19523200,17457100,351066000,221070500
2022-12-29,128.12034606933594,84.18000030517578,88.02912902832031,236.64410400390625,14.591044425964355,121.81999969482422,128.9803420184741,84.55000305175781,88.42722724367383,237.53762297062295,14.670978854908594,123.56999969482422,126.26195630324504,82.55000305175781,86.1978878680228,231.38119968123485,14.21535280050515,117.5,126.51896259932623,82.87000274658203,86.2078424115069,231.38119968123485,14.390209721155754,120.38999938964844,75703700,54995900,23333500,19770700,354923000,221923300
2022-12-30,128.43666076660156,84.0,87.81018829345703,235.47567749023438,14.602036476135254,123.18000030517578,128.45643512279935,84.05000305175781,87.87985491647791,235.61314079654275,14.617023586437968,124.4800033569336,125.9654017030859,82.47000122070312,86.15808324311536,232.37291716798632,14.221347865834094,119.75,126.93414153068441,83.12000274658203,86.56613603016086,233.89484197649975,14.322265013832519,119.94999694824219,77034200,62401200,23986300,21938500,310490000,157777300
2023-01-03,123.63253021240234,85.81999969482422,88.6959457397461,235.24002075195312,14.303278923034668,108.0999984741211,129.39551842727084,86.95999908447266,90.61676258298985,241.2982496784464,14.983722051275688,118.80000305175781,122.74287269172645,84.20999908447266,88.09879462707987,233.09950356417312,14.084458370348052,104.63999938964844,128.78264911213327,85.45999908447266,89.16370297479997,238.67661840759735,14.838840315183736,118.47000122070312,112117500,76706000,28131200,25740000,401277000,231402800
2023-01-04,124.90770721435547,85.13999938964844,87.66090393066406,224.94985961914062,14.73692512512207,113.63999938964844,127.18127564102066,86.9800033569336,90.21867518028262,228.65155528390636,14.840840075575478,114.58999633789062,123.64241984503863,83.36000061035156,86.8547528692259,221.86674131670614,14.22934158563889,107.5199966430664,125.43161455867813,86.55000305175781,89.92009958818068,228.07224672935166,14.555074914722184,109.11000061035156,89113600,68885100,34854800,50623400,431324000,180389000
2023-01-05,123.58311462402344,83.12000274658203,85.78984832763672,218.2828826904297,14.253320693969727,110.33999633789062,126.3015082757714,85.41999816894531,87.15333245755251,223.42796620859252,14.552075670491968,111.75,123.32610829061538,83.06999969482422,85.49128031493731,217.7428428679085,14.136415909839469,107.16000366210938,125.66886453833763,85.33000183105469,87.0538097866527,223.0843004172486,14.479135485903637,110.51000213623047,80962700,67930800,27194400,39585600,389168000,157986300
2023-01-06,128.13021850585938,86.08000183105469,86.9244155883789,220.8553924560547,14.846834182739258,113.05999755859375,128.79251610668766,86.4000015258789,87.27275629454014,221.67035882828523,14.997710572155174,114.38999938964844,123.45458659001618,81.43000030517578,84.45622016455464,215.37648717687478,14.022509854107087,101.80999755859375,124.56171667837158,83.02999877929688,86.3770371515828,218.9603615409851,14.462149178413084,103.0,87754700,83303400,41381500,43613600,405044000,220911100
2023-01-09,128.65414428710938,87.36000061035156,87.60118103027344,223.0057373046875,15.615205764770508,119.7699966430664,131.87668586554148,89.4800033569336,89.62152828865293,227.05111407181693,16.04285486212836,123.5199966430664,128.3971379685157,87.08000183105469,87.44194628861791,222.30860727948638,15.128604002009597,117.11000061035156,128.97047367930062,87.45999908447266,87.93956719506664,222.34787609092098,15.271487531503388,118.95999908447266,70790800,65266100,29003900,27369800,504231000,190284000
2023-01-10,129.2274627685547,89.87000274658203,87.99927520751953,224.70440673828125,15.895975112915039,118.8499984741211,129.7513700565325,90.19000244140625,88.24808564924614,227.11983564696362,15.94893121673774,122.76000213623047,126.64745995571087,87.29000091552734,85.42160267591623,223.21193722037137,15.459332626456098,114.91999816894531,128.76286346285156,87.56999969482422,85.5708904595706,223.63414061358225,15.494303818205713,121.06999969482422,63896200,67756600,30467800,27033900,384101000,167642500
2023-01-11,131.95574951171875,95.08999633789062,91.08452606201172,231.4990692138672,15.987898826599121,123.22000122070312,131.97550878336855,95.26000213623047,91.1641472282376,231.67580135177104,16.01487714757313,125.94999694824219,128.96057576470602,90.93000030517578,88.58647461468658,226.923480755783,15.550257708216126,120.51000213623047,129.7414893304502,90.93000030517578,88.75566389809731,227.10021289368686,15.827031344724569,122.08999633789062,69458900,103126200,26862000,28669300,353285000,183810800
2023-01-12,131.87667846679688,95.2699966430664,90.69638061523438,234.18939208984375,16.497482299804688,123.55999755859375,132.71690008626126,97.19000244140625,91.432864998952,235.5542116762938,16.62337859607864,124.12999725341797,129.92931912019301,93.5,89.32294969329632,229.32906420902535,15.479316490900496,117.0,132.34127780837738,96.93000030517578,91.0447213124675,230.99826575626707,16.086819482461305,122.55999755859375,71379600,85254800,30258100,27269500,551409000,169400900
2023-01-13,133.21116638183594,98.12000274658203,91.68167877197266,234.89634704589844,16.88516616821289,122.4000015258789,133.36933108444634,98.37000274658203,91.75134539532985,235.03381034817815,16.908148056338185,122.62999725341797,130.14680445669435,94.12000274658203,89.70114209221775,230.66442504459786,16.15176778844737,115.5999984741211,130.51254713349172,94.18000030517578,90.41771741423032,232.70674766587976,16.264674246702192,116.55000305175781,57809700,85549400,26329200,21333300,447287000,180714100
2023-01-17,134.37759399414062,96.05000305175781,90.85562896728516,235.99607849121094,17.68750762939453,131.49000549316406,135.7120688975574,98.88999938964844,91.81106022758811,236.54593172373328,17.713487319827372,131.6999969482422,132.5883994032112,95.7300033569336,89.62153120519707,232.79512362957803,16.885165521758307,125.0199966430664,133.28035102906594,98.68000030517578,91.62196184719421,233.65918727061418,16.885165521758307,125.69999694824219,63646600,72755000,32602400,29831300,511102000,186477000
2023-01-18,133.65599060058594,95.45999908447266,90.68643188476562,231.53829956054688,17.362775802612305,128.77999877929688,137.01690717262807,99.31999969482422,92.35843834492154,237.98929120508885,17.858368155388927,136.67999267578125,133.47805156045354,95.37999725341797,90.2087124991102,231.25355950265987,17.267852350964912,127.01000213623047,135.24748690824802,97.25,91.70157513878183,237.19396675189898,17.652537414377978,136.55999755859375,69672800,79570400,29116700,30028700,439624000,195680300
2023-01-19,133.7152862548828,93.68000030517578,92.60726165771484,227.7285919189453,16.75127410888672,127.16999816894531,134.6840184578663,95.44000244140625,93.16459469087474,231.25357062675482,17.182921549244565,129.99000549316406,132.23252641864943,92.86000061035156,90.19877049350299,226.50123560933417,16.717303453615347,124.30999755859375,132.5389610381249,94.73999786376953,90.2883462127426,229.5450852501205,17.02205215333367,127.26000213623047,58280400,69002700,37000400,28623000,452932000,170291900
2023-01-20,136.28541564941406,97.25,97.55359649658203,235.86842346191406,17.82439613342285,133.4199981689453,136.43370070636414,97.3499984741211,97.83227057478473,236.3790078733517,17.84138241393569,133.50999450683594,132.67737218152695,93.19999694824219,94.56787113938321,230.2618533398891,16.811226343623662,127.3499984741211,133.72518688361293,93.86000061035156,94.64749230458399,230.60551909385947,16.997072985244962,128.67999267578125,80223600,67481500,63191100,35389800,564967000,138858100
2023-01-23,139.4882049560547,97.5199966430664,99.315185546875,238.18568420410156,19.177284240722656,143.75,141.6728117743155,97.77999877929688,99.56399601043773,240.728762962326,19.229241705275253,145.3800048828125,136.31509126831105,95.86000061035156,97.03608078946915,235.30875313249115,17.803410185552355,134.27000427246094,136.5325639862707,97.55999755859375,97.48393658664499,236.73249848259866,18.04920712767928,135.8699951171875,81760300,76501100,40005100,31934000,655163000,203119200
2023-01-24,140.89183044433594,96.31999969482422,97.23512268066406,237.65545654296875,19.249223709106445,143.88999938964844,141.51459436693844,98.08999633789062,99.13603819966976,239.53086062869244,19.47903681560769,146.5,138.68746516946817,96.0,96.73750177115588,236.08444941515683,18.804588414658518,141.10000610351562,138.69734480445425,96.93000030517578,97.63322092688912,238.1071302689207,18.811582652021247,143.0,66435100,66929500,33078500,40234400,496204000,158699100
2023-01-25,140.22955322265625,97.18000030517578,94.76692962646484,236.25135803222656,19.307180404663086,144.42999267578125,140.79299416676852,97.23999786376953,95.70245938987009,238.89263116418337,19.354142810511668,146.41000366210938,137.21460493959157,91.5199966430664,93.313877444999,226.7172477839659,18.56478866094539,138.07000732421875,139.27070057060922,92.55999755859375,95.11526275334147,230.23239799467638,18.89751622008394,141.91000366210938,65799300,94261600,42330000,66526600,449537000,192734300
2023-01-26,142.305419921875,99.22000122070312,97.05597686767578,243.5074920654297,19.785785675048828,160.27000427246094,142.59208020551668,99.48999786376953,97.10574199484742,243.81187403333118,20.149487942957048,161.4199981689453,140.26908361074402,96.91999816894531,94.92616002591807,237.61618177352415,19.262214571587723,154.75999450683594,141.52449124388164,98.23999786376953,96.04083357396856,239.23628611084743,19.684868544073076,159.97000122070312,54105100,68523600,30114000,33454500,489535000,234815100
2023-01-27,144.25279235839844,102.23999786376953,98.89718627929688,243.66458129882812,20.34832763671875,177.89999389648438,145.53785423534342,103.48999786376953,99.84266300827183,245.30432742471842,20.61111281542293,180.67999267578125,141.43555698402906,99.52999877929688,96.84698288610231,242.35867247182847,19.38911447092714,161.1699981689453,141.51463933928596,99.52999877929688,96.84698288610231,244.47954763367946,19.446067014153495,162.42999267578125,70555800,87775600,33879800,26498900,542142000,306590600
2023-01-30,141.35646057128906,100.55000305175781,96.47874450683594,238.31332397460938,19.146312713623047,166.66000366210938,143.8771557170406,101.73999786376953,97.82231944586147,241.1509711328646,20.123510758938984,179.77000427246094,141.20819059706298,99.01000213623047,95.94131301260722,237.81255301690885,19.13432150128274,166.5,143.29394037386407,101.08999633789062,97.01617600106465,240.08070505569438,19.9336676842303,178.0500030517578,64015300,70691900,27226200,25867400,488611000,230878800
2023-01-31,142.6316375732422,103.12999725341797,98.36969757080078,243.32093811035156,19.521005630493164,173.22000122070312,142.6810659292456,103.3499984741211,98.40950815466127,243.45840142159702,19.67088244369698,174.3000030517578,140.64474436260411,101.13999938964844,96.35931244094722,238.5489760451487,18.934486316616958,162.77999877929688,141.05991540288298,101.16000366210938,96.40907756904596,239.03991858279355,19.154305515596747,164.57000732421875,65874500,66527300,29870700,26541100,498017000,196813500
2023-02-01,143.75851440429688,105.1500015258789,99.95213317871094,248.17144775390625,20.925853729248047,181.41000366210938,144.92496009089808,106.23999786376953,100.70851906446003,250.55742124700228,21.174648503788042,183.80999755859375,139.69576656602072,101.23999786376953,97.11569559851715,241.02332574913956,19.594943571300696,169.92999267578125,142.31530314667881,102.52999877929688,98.24031608663826,243.507493740727,19.674877995136793,173.88999938964844,77663600,80450100,35531100,31259900,660477000,213806300
2023-02-02,149.08660888671875,112.91000366210938,107.22734832763672,259.8067626953125,21.691226959228516,188.27000427246094,149.4424568691285,114.0,107.33682553198318,259.89512874467925,21.931030247878642,196.75,146.4670567100028,108.87999725341797,105.10748604846768,252.58990234951898,20.683054133284987,182.61000061035156,147.18866248002928,110.25,105.29658441835562,254.13146890622428,20.98280776765086,187.3300018310547,118339000,158154200,69883800,39940400,564276000,217448300
2023-02-03,152.7242889404297,103.38999938964844,104.28143310546875,253.67002868652344,21.08272361755371,189.97999572753906,155.57119313377925,108.77999877929688,107.29701450167059,259.414062675439,21.727195946386907,199.0,146.13095089780094,102.5199966430664,102.09190421385664,252.44267227712933,20.771977442286037,183.69000244140625,146.32864922602454,105.26000213623047,102.44023732028235,254.8384743854471,20.98280511679256,183.9499969482422,154357300,144374800,65309300,29077300,429366000,232662000
2023-02-06,149.9861297607422,102.18000030517578,102.41038513183594,252.1186065673828,21.071735382080078,194.75999450683594,151.34039430836512,103.94999694824219,103.86343728262108,253.62088945397664,21.55234058671362,198.1699981689453,149.0470513348308,100.6500015258789,101.39523421998128,250.16466496034164,20.768982041999962,189.9199981689453,150.81648692074876,102.93000030517578,101.9127642202071,252.77648271728145,20.78896612562126,193.00999450683594,69858300,81945200,31999600,22518000,452197000,186188100
2023-02-07,152.87252807617188,102.11000061035156,107.12782287597656,262.7132263183594,22.154848098754883,196.80999755859375,153.44586367074996,102.41000366210938,107.66525433974004,263.90129913149207,22.24077813579431,197.5,148.90862234047623,98.08000183105469,102.62933344338565,255.3687135472203,21.1326848754413,189.5500030517578,148.90862234047623,101.16999816894531,102.72885610117324,255.81057391450457,21.364495296060316,196.42999267578125,83322600,119501300,49010200,50841400,664150000,186010300
2023-02-08,150.17393493652344,100.05000305175781,98.89718627929688,261.8982238769531,22.18682098388672,201.2899932861328,152.80336635897712,102.66999816894531,102.64924474740924,271.7465302451499,22.859270343104374,203.0,149.43255491704016,98.77999877929688,97.57351278425769,261.387624446795,21.989981762053976,194.30999755859375,152.11141469080906,102.04000091552734,101.56443476559781,268.25102168143684,22.368671190085877,196.10000610351562,64120100,75878300,94743500,54686000,559651000,180673600
2023-02-09,149.13600158691406,98.23999786376953,94.55792236328125,258.8445129394531,22.318716049194336,207.32000732421875,152.55624141902396,101.77999877929688,99.55403269025908,269.0168568866588,23.001157546937357,214.0,148.6911765868534,97.56999969482422,93.18448386590254,258.0393600664708,22.101894618772786,204.77000427246094,152.0125597152097,101.31999969482422,99.52417665215816,268.8400948175214,22.587496866791888,207.77999877929688,56007100,64622500,119455000,42375100,523876000,215431400
2023-02-10,149.5023193359375,97.61000061035156,94.12001037597656,258.333984375,21.247589111328125,196.88999938964844,149.82902644753565,98.81999969482422,96.2896376574072,259.30604106753316,22.059923209964126,206.1999969482422,147.73019724066455,96.2300033569336,93.80153332517445,255.938182254322,20.79396224758763,192.88999938964844,147.9678065326758,97.55999755859375,94.99582036740944,256.7924175253064,21.672242294842736,202.22999572753906,57450700,52740100,54980700,25818500,550737000,204754100
2023-02-13,152.31398010253906,99.54000091552734,94.15982055664062,266.4050598144531,21.770156860351562,194.63999938964844,152.71987521484465,99.68000030517578,94.74700953187015,269.62564159022224,22.029944162478266,196.3000030517578,149.41322512989285,96.91000366210938,93.39348017343556,262.3105859582913,20.94483309823005,187.61000061035156,149.44292440380676,97.8499984741211,94.2891992478543,262.79173001037145,21.52036159743588,194.4199981689453,62199000,52841500,50076100,44630900,474919000,172475500
2023-02-14,151.67044067382812,99.69999694824219,94.2294921875,267.2396545410156,22.952192306518555,209.25,152.23475701699866,100.91999816894531,94.39868146803326,269.9889205644407,23.03012755681978,209.82000732421875,149.35380697400552,97.5199966430664,91.82100889832186,264.4019924983087,21.348505011824344,189.44000244140625,150.60122163396125,98.41000366210938,93.98068174209502,267.730597042681,21.56033132218114,191.94000244140625,61707600,56202900,54726100,37047900,675474000,216455700
2023-02-15,153.77919006347656,101.16000366210938,96.47874450683594,265.1036682128906,22.745359420776367,214.24000549316406,153.94749097395436,101.16999816894531,96.65788833824551,266.4915975640465,22.836284508155895,214.66000366210938,151.35365383790918,98.44999694824219,93.70201891653383,262.0128120607115,22.087899190860682,206.11000061035156,151.58135329250317,99.08999633789062,94.04039749081163,264.11932371191284,22.530535323111405,211.75999450683594,65573800,47957600,50169000,28922400,420575000,181006400
2023-02-16,152.1753692626953,98.1500015258789,95.0555419921875,258.0458679199219,21.98398780822754,202.0399932861328,154.7692064041291,100.62999725341797,97.21521477469815,262.5640049267377,22.531537591194823,217.64999389648438,151.81896289081203,98.0999984741211,94.28920158994696,257.79978182996587,21.909048448284622,201.83999633789062,151.97735397330246,99.20999908447266,94.9162087541605,259.88658706642394,22.114879171338252,210.77999877929688,68167900,56339200,42462600,29603600,412026000,229586500
2023-02-17,151.0269317626953,97.19999694824219,93.90105438232422,254.01992797851562,21.3704891204834,208.30999755859375,151.47243590583543,97.94000244140625,95.10529594746632,256.01814602312515,21.72220020485549,208.44000244140625,149.34390771836374,95.6500015258789,92.76647943357575,251.99218080181078,20.957827156397038,197.5,150.8289315997935,97.80000305175781,94.39867524030484,255.3291229276305,21.613290195380436,199.99000549316406,59144100,60029400,34284100,30000100,465888000,213738500
2023-02-21,146.99757385253906,94.58000183105469,91.3532485961914,248.7143096923828,20.63808822631836,197.3699951171875,149.78942626925934,95.61000061035156,92.65701296526197,251.49016824327242,21.47640004274012,209.7100067138672,146.92828058675818,94.2699966430664,91.28358197173173,247.6512158869296,20.601117866588783,197.22000122070312,148.7004026088836,95.33999633789062,92.55749030076139,250.49597073877874,20.982805051800373,204.99000549316406,58867200,56580400,33629300,28397400,410015000,180018600
2023-02-22,147.4232940673828,95.79000091552734,91.21391296386719,247.57244873046875,20.737009048461914,200.86000061035156,148.45290411559392,97.01000213623047,91.67172328308142,250.35814511839848,21.08672289537773,201.99000549316406,145.69076597475495,94.80000305175781,90.1788605753032,246.42076761233298,20.40428148237051,191.77999877929688,147.38368496565576,95.0999984741211,91.26367049827103,250.1120590242694,20.690048547419124,197.92999267578125,51011300,59534100,30884000,22491100,513184000,191828500
2023-02-23,147.9083709716797,95.81999969482422,90.45752716064453,250.78143310546875,23.644624710083008,202.07000732421875,148.83898834448985,96.43000030517578,91.50253409442122,252.8190182527777,23.86844224060142,205.13999938964844,145.7699480861059,93.66999816894531,89.33290665311979,246.55858711540606,23.00614795090794,196.3300018310547,148.591484366889,96.12000274658203,91.48262500616492,251.559058591663,23.42080908535159,203.91000366210938,48394200,48467000,41206400,29219100,1117995000,146360000
2023-02-24,145.24525451660156,93.5,88.70590209960938,245.31829833984375,23.266935348510742,196.8800048828125,145.72045796846467,94.13999938964844,89.46228802095382,247.07043006861863,23.454783066670746,197.6699981689453,144.26513323484133,92.31999969482422,88.15852364572393,244.21583748216142,22.928214087929295,192.8000030517578,145.64125487541327,93.52999877929688,89.01443223203913,246.04671856075686,23.205986370917074,196.3300018310547,55469600,57053800,36585100,24990900,589716000,142228100
2023-02-27,146.44314575195312,93.76000213623047,89.4423828125,246.24359130859375,23.481761932373047,207.6300048828125,147.68066559008122,94.77999877929688,89.73100384409955,248.8619509386829,23.86045139974158,209.4199981689453,145.97783708430148,93.13999938964844,88.91489828317458,245.48564193779885,23.4348014272754,201.25999450683594,146.23525087875586,94.27999877929688,89.4423828125,248.50758636453622,23.650624216946603,202.02999877929688,44998500,47470300,27502300,21190000,452994000,161028300
2023-02-28,145.93824768066406,94.2300033569336,89.63147735595703,245.51519775390625,23.196990966796875,205.7100067138672,147.59157242356576,94.69000244140625,90.79591607528975,247.55279803170498,23.805493492684064,211.22999572753906,145.36403664496177,92.91999816894531,88.89500052309056,244.8359976613067,23.18699892583366,203.75,145.58184135182967,93.13999938964844,88.90495506752045,245.17068619875465,23.352863375406507,210.58999633789062,50547000,43959300,30142000,22491000,455963000,153144900
2023-03-01,143.8592071533203,92.16999816894531,89.93004608154297,242.4145050048828,22.67941665649414,202.77000427246094,145.76003585720164,94.68000030517578,90.59685623870114,247.00153859615037,23.236960375063273,207.1999969482422,143.5621993638043,91.58999633789062,89.24332683704428,241.9420088680049,22.489571679600164,198.52000427246094,145.36403554214274,93.87000274658203,89.5518569460858,246.8342018468034,23.173011690631437,206.2100067138672,55479000,52299500,31111200,27565300,460026000,156852800
2023-03-02,144.4532470703125,92.12999725341797,91.56224822998047,247.17874145507812,23.294912338256836,190.89999389648438,145.24526294031543,92.2300033569336,91.84091472708995,247.46419474376637,23.360858289754244,193.75,142.4633051197938,90.38999938964844,89.16371177840199,241.76484684833787,22.41363444953809,186.00999450683594,142.9385237056633,91.41000366210938,89.23338599577193,242.69013305703822,22.469590264985175,186.74000549316406,52238100,55509400,32204400,24808200,389415000,181500700
2023-03-03,149.5220947265625,94.9000015258789,93.20439910888672,251.29327392578125,23.870439529418945,197.7899932861328,149.60129780845313,94.94000244140625,93.28402027780899,251.61810937843563,23.88043157064552,200.47999572753906,145.85903905116976,92.66000366210938,92.01010435433045,247.4543367942358,23.111061548282237,192.8800048828125,146.56194185497878,92.73999786376953,92.03996798749574,248.24181531401277,23.300906520013164,194.8000030517578,70732300,55759600,35160100,30760100,412393000,154193300
2023-03-06,152.29415893554688,93.75,94.6773452758789,252.84852600097656,23.53471565246582,193.80999755859375,154.73949959731118,96.55000305175781,95.51335229721735,256.04764510840005,24.22814576739972,198.60000610351562,151.92785785960842,93.73999786376953,93.55272482794965,251.972460138509,23.467769168076714,192.3000030517578,152.25454983701871,95.19000244140625,93.57262632205895,252.41541208786404,23.87143962178628,198.5399932861328,87558000,52112400,32639300,24109800,437429000,128100100
2023-03-07,150.08641052246094,93.55000305175781,93.41339874267578,250.17111206054688,23.272886276245117,187.7100067138672,152.49214181283335,95.08999633789062,95.21478402463518,253.65569949180863,24.10934295943223,194.1999969482422,149.62110185942342,92.77999877929688,93.08496711653402,249.42301575717852,23.22591589464523,186.10000610351562,152.16543476603405,94.05999755859375,94.52807232544816,252.2874464179105,23.584684063816997,191.3800048828125,56182000,49100700,27835500,21473200,515154000,148125800
2023-03-08,151.34373474121094,93.91999816894531,93.8015365600586,249.72816467285156,24.165306091308594,182.0,151.93775035888638,94.16999816894531,95.503399070826,250.55501034221174,24.184294766581292,186.5,150.31412479121082,92.18000030517578,93.55272611825472,246.88341003286706,23.408797420933155,180.0,151.28433620073233,93.5999984741211,93.67215786383373,250.06283815522548,23.471756258943316,185.0399932861328,47204800,44899100,34103300,17340200,513573000,151897800
2023-03-09,149.0865020751953,92.25,91.88072204589844,248.36978149414062,23.42078971862793,172.9199981689453,152.99706215582498,96.20999908447266,95.07544729094798,255.49642520187024,24.43812863634961,185.17999267578125,148.73009571987657,92.18000030517578,91.46272231509023,247.6413612448282,23.367822715310396,172.50999450683594,152.02685072996366,93.68000030517578,93.60249368912125,251.81498682862087,24.15930848577099,180.25,53833600,56218700,28813500,26653400,501257000,170023800
2023-03-10,147.01736450195312,90.7300033569336,90.19876098632812,244.69818115234375,22.950092315673828,173.44000244140625,149.43300577006005,93.56999969482422,92.34848690437508,248.83242480341704,23.61166323098952,178.2899932861328,146.13625093512175,90.25,89.96985962601842,243.72368976781968,22.71124714341151,168.44000244140625,148.7102983763868,92.66999816894531,91.73143425906332,247.14920421929136,23.393804334985997,175.1300048828125,68572400,69827500,35941000,28333900,474866000,191488900
2023-03-13,148.96768188476562,92.43000030517578,90.67648315429688,249.94473266601562,22.951091766357422,174.47999572753906,151.61102231566625,94.0199966430664,92.1295353055602,253.87227229864152,23.282876988335172,177.35000610351562,146.2253338291279,88.12000274658203,88.99452204264824,241.8829494842542,22.282527312833135,163.91000366210938,146.33423617376167,89.97000122070312,89.66133224210813,243.52680285893817,22.73723188407138,167.4600067138672,84457100,72397100,37335600,33339700,421890000,167790300
2023-03-14,151.06654357910156,94.87999725341797,93.52287292480469,256.70721435546875,24.047380447387695,183.25999450683594,151.86845415267095,95.06999969482422,93.91101661837747,256.9828296179448,24.20327932512599,183.8000030517578,148.60141331315802,92.70999908447266,92.00015418954344,251.85438808848426,23.444771213854455,177.13999938964844,149.76962498664284,93.83000183105469,92.11957834566286,252.7304541056199,23.48074905093903,177.30999755859375,73695900,60912700,36050200,33620300,474910000,143717900
2023-03-15,151.46253967285156,96.19999694824219,95.65267944335938,261.2843933105469,24.2122745513916,180.4499969482422,151.71993837140982,96.66999816894531,96.46877732552113,262.3081199500826,24.270235562421657,182.33999633789062,148.42318357477492,93.06999969482422,92.19918956380326,255.15191657038366,23.34483792874035,176.02999877929688,149.68050801163758,93.22000122070312,92.77643156640563,255.90988102264944,23.745576714518688,180.8000030517578,77167900,70731800,50622100,46028000,524486000,145995600
2023-03-16,154.2939910888672,100.04000091552734,99.84265899658203,271.8759460449219,25.524425506591797,184.1300048828125,154.89790141964556,100.98999786376953,100.70852211278338,272.23029562382413,25.5713939842159,185.80999755859375,150.1260173130943,95.61000061035156,95.04559373185006,259.1582026765928,23.878493063353094,178.83999633789062,150.64082983435895,95.75,95.74225996804023,261.05798023414945,24.01140807951341,180.3699951171875,76161100,84446900,65492000,54768800,583253000,121136800
2023-03-17,153.45248413085938,98.94999694824219,101.136474609375,275.0553894042969,25.70830535888672,180.1300048828125,155.17511745555205,100.66000366210938,102.35066322909664,278.8943271274802,26.381867732572218,186.22000122070312,152.7396713831552,97.45999908447266,99.62370281885212,271.99409228395444,25.651341237604235,177.3300018310547,154.52170325241562,99.79000091552734,99.78294515178816,273.9037231072477,25.965138540410706,184.52000427246094,98944600,87300200,61028500,69527400,848547000,133197100
2023-03-20,155.8284912109375,97.70999908447266,100.73837280273438,267.9680480957031,25.883190155029297,183.25,156.24431116818113,98.4800033569336,101.26584972399411,273.1358554487767,26.00711022624769,186.44000244140625,152.61093964757077,95.69999694824219,99.3947979368084,265.6253039559413,25.113689438376866,176.35000610351562,153.52176753764005,98.41000366210938,99.6436083783907,272.64368331991255,25.598375276520795,178.0800018310547,73641400,62388900,32960400,43466600,432747000,129684400
2023-03-21,157.6897430419922,100.61000061035156,104.42076873779297,269.49383544921875,26.18199348449707,197.5800018310547,157.80854012474336,100.8499984741211,104.59991256706779,270.69473693831935,26.37486900003482,198.0,154.97709383642948,98.0,100.73837708314564,265.3005182751805,25.36452556614579,188.0399932861328,155.7493201936468,98.13999938964844,100.76823312250937,270.57662040493403,26.163006717189962,188.27999877929688,73938300,58597300,42110300,34558700,547408000,153391400
